ID,UT,year,month,day,time,raingauges_id,name,ward_id,region,data
1524,1512417600,2017,12,4,20:00:00,6,DBN NORTH HL RES,36,Northern,0.2
1525,1512417900,2017,12,4,20:05:00,6,DBN NORTH HL RES,36,Northern,0.2
2124,1512420900,2017,12,4,20:55:00,6,DBN NORTH HL RES,36,Northern,0.2
2828,1512422400,2017,12,4,21:20:00,6,DBN NORTH HL RES,36,Northern,0.2
2829,1512423300,2017,12,4,21:35:00,6,DBN NORTH HL RES,36,Northern,0.2
2830,1512423600,2017,12,4,21:40:00,6,DBN NORTH HL RES,36,Northern,0.2
2831,1512424800,2017,12,4,22:00:00,6,DBN NORTH HL RES,36,Northern,0
3550,1512429000,2017,12,4,23:10:00,6,DBN NORTH HL RES,36,Northern,0.2
3781,1512452100,2017,12,5,5:35:00,6,DBN NORTH HL RES,36,Northern,0.2
3889,1512455100,2017,12,5,6:25:00,6,DBN NORTH HL RES,36,Northern,0.2
3890,1512456600,2017,12,5,6:50:00,6,DBN NORTH HL RES,36,Northern,0.2
4029,1512458100,2017,12,5,7:15:00,6,DBN NORTH HL RES,36,Northern,0.2
4030,1512460500,2017,12,5,7:55:00,6,DBN NORTH HL RES,36,Northern,0.2
4833,1512476100,2017,12,5,12:15:00,6,DBN NORTH HL RES,36,Northern,0.2
4834,1512478200,2017,12,5,12:50:00,6,DBN NORTH HL RES,36,Northern,0.2
5042,1512482100,2017,12,5,13:55:00,6,DBN NORTH HL RES,36,Northern,0.2
5285,1512485700,2017,12,5,14:55:00,6,DBN NORTH HL RES,36,Northern,0.2
5286,1512486000,2017,12,5,15:00:00,6,DBN NORTH HL RES,36,Northern,0.4
5287,1512486300,2017,12,5,15:05:00,6,DBN NORTH HL RES,36,Northern,0.2
5288,1512486900,2017,12,5,15:15:00,6,DBN NORTH HL RES,36,Northern,0.2
5625,1512487200,2017,12,5,15:20:00,6,DBN NORTH HL RES,36,Northern,0.4
5626,1512487500,2017,12,5,15:25:00,6,DBN NORTH HL RES,36,Northern,0.2
5627,1512487800,2017,12,5,15:30:00,6,DBN NORTH HL RES,36,Northern,0.6
5628,1512488100,2017,12,5,15:35:00,6,DBN NORTH HL RES,36,Northern,0.8
5629,1512488400,2017,12,5,15:40:00,6,DBN NORTH HL RES,36,Northern,0.4
5630,1512488700,2017,12,5,15:45:00,6,DBN NORTH HL RES,36,Northern,0.8
5631,1512489300,2017,12,5,15:55:00,6,DBN NORTH HL RES,36,Northern,0.2
5632,1512489600,2017,12,5,16:00:00,6,DBN NORTH HL RES,36,Northern,0.6
5633,1512489900,2017,12,5,16:05:00,6,DBN NORTH HL RES,36,Northern,0.2
6105,1512491400,2017,12,5,16:30:00,6,DBN NORTH HL RES,36,Northern,0.2
6106,1512491700,2017,12,5,16:35:00,6,DBN NORTH HL RES,36,Northern,0.2
6736,1512494400,2017,12,5,17:20:00,6,DBN NORTH HL RES,36,Northern,0.2
6737,1512495000,2017,12,5,17:30:00,6,DBN NORTH HL RES,36,Northern,0.2
6738,1512495300,2017,12,5,17:35:00,6,DBN NORTH HL RES,36,Northern,1
6739,1512495600,2017,12,5,17:40:00,6,DBN NORTH HL RES,36,Northern,0.4
6740,1512495900,2017,12,5,17:45:00,6,DBN NORTH HL RES,36,Northern,0.2
6741,1512496200,2017,12,5,17:50:00,6,DBN NORTH HL RES,36,Northern,0.2
6742,1512496500,2017,12,5,17:55:00,6,DBN NORTH HL RES,36,Northern,0.2
6743,1512496800,2017,12,5,18:00:00,6,DBN NORTH HL RES,36,Northern,0.4
6744,1512497100,2017,12,5,18:05:00,6,DBN NORTH HL RES,36,Northern,0.2
6745,1512497400,2017,12,5,18:10:00,6,DBN NORTH HL RES,36,Northern,0.2
6746,1512497700,2017,12,5,18:15:00,6,DBN NORTH HL RES,36,Northern,0.2
6747,1512498000,2017,12,5,18:20:00,6,DBN NORTH HL RES,36,Northern,1.2
7628,1512498300,2017,12,5,18:25:00,6,DBN NORTH HL RES,36,Northern,1
7629,1512498600,2017,12,5,18:30:00,6,DBN NORTH HL RES,36,Northern,0.6
7630,1512498900,2017,12,5,18:35:00,6,DBN NORTH HL RES,36,Northern,0.2
7631,1512499200,2017,12,5,18:40:00,6,DBN NORTH HL RES,36,Northern,0.2
8831,1512500700,2017,12,5,19:05:00,6,DBN NORTH HL RES,36,Northern,0.4
8832,1512501000,2017,12,5,19:10:00,6,DBN NORTH HL RES,36,Northern,0.2
8833,1512501300,2017,12,5,19:15:00,6,DBN NORTH HL RES,36,Northern,0.2
8834,1512501600,2017,12,5,19:20:00,6,DBN NORTH HL RES,36,Northern,0.2
8835,1512502200,2017,12,5,19:30:00,6,DBN NORTH HL RES,36,Northern,0.6
8836,1512502500,2017,12,5,19:35:00,6,DBN NORTH HL RES,36,Northern,0.8
8837,1512502800,2017,12,5,19:40:00,6,DBN NORTH HL RES,36,Northern,0.4
8838,1512503100,2017,12,5,19:45:00,6,DBN NORTH HL RES,36,Northern,0.4
8839,1512503400,2017,12,5,19:50:00,6,DBN NORTH HL RES,36,Northern,0.4
8840,1512503700,2017,12,5,19:55:00,6,DBN NORTH HL RES,36,Northern,1
8841,1512504000,2017,12,5,20:00:00,6,DBN NORTH HL RES,36,Northern,0.8
8842,1512504300,2017,12,5,20:05:00,6,DBN NORTH HL RES,36,Northern,1.2
10386,1512504600,2017,12,5,20:10:00,6,DBN NORTH HL RES,36,Northern,0.8
10387,1512504900,2017,12,5,20:15:00,6,DBN NORTH HL RES,36,Northern,0.4
10388,1512505200,2017,12,5,20:20:00,6,DBN NORTH HL RES,36,Northern,0.2
10389,1512505500,2017,12,5,20:25:00,6,DBN NORTH HL RES,36,Northern,0.2
10390,1512505800,2017,12,5,20:30:00,6,DBN NORTH HL RES,36,Northern,0.2
10391,1512506100,2017,12,5,20:35:00,6,DBN NORTH HL RES,36,Northern,0.2
12178,1512511200,2017,12,5,22:00:00,6,DBN NORTH HL RES,36,Northern,0
13978,1512513300,2017,12,5,22:35:00,6,DBN NORTH HL RES,36,Northern,0.2
14664,1512522000,2017,12,6,1:00:00,6,DBN NORTH HL RES,36,Northern,0.2
14665,1512522300,2017,12,6,1:05:00,6,DBN NORTH HL RES,36,Northern,0.6
14666,1512522600,2017,12,6,1:10:00,6,DBN NORTH HL RES,36,Northern,0.4
14667,1512522900,2017,12,6,1:15:00,6,DBN NORTH HL RES,36,Northern,0.2
14668,1512523200,2017,12,6,1:20:00,6,DBN NORTH HL RES,36,Northern,0.2
15329,1512523500,2017,12,6,1:25:00,6,DBN NORTH HL RES,36,Northern,0.8
15330,1512523800,2017,12,6,1:30:00,6,DBN NORTH HL RES,36,Northern,1
15331,1512524100,2017,12,6,1:35:00,6,DBN NORTH HL RES,36,Northern,0.4
15332,1512524400,2017,12,6,1:40:00,6,DBN NORTH HL RES,36,Northern,0.8
15333,1512524700,2017,12,6,1:45:00,6,DBN NORTH HL RES,36,Northern,0.2
15334,1512525000,2017,12,6,1:50:00,6,DBN NORTH HL RES,36,Northern,0.2
15335,1512525600,2017,12,6,2:00:00,6,DBN NORTH HL RES,36,Northern,0.2
15336,1512526200,2017,12,6,2:10:00,6,DBN NORTH HL RES,36,Northern,0.4
15337,1512526500,2017,12,6,2:15:00,6,DBN NORTH HL RES,36,Northern,0.4
15338,1512526800,2017,12,6,2:20:00,6,DBN NORTH HL RES,36,Northern,0.4
16326,1512527100,2017,12,6,2:25:00,6,DBN NORTH HL RES,36,Northern,0.8
16327,1512527400,2017,12,6,2:30:00,6,DBN NORTH HL RES,36,Northern,0.8
16328,1512527700,2017,12,6,2:35:00,6,DBN NORTH HL RES,36,Northern,1
16329,1512528000,2017,12,6,2:40:00,6,DBN NORTH HL RES,36,Northern,0.8
16330,1512528300,2017,12,6,2:45:00,6,DBN NORTH HL RES,36,Northern,0.6
16331,1512528600,2017,12,6,2:50:00,6,DBN NORTH HL RES,36,Northern,0.6
16332,1512528900,2017,12,6,2:55:00,6,DBN NORTH HL RES,36,Northern,0.4
16333,1512529200,2017,12,6,3:00:00,6,DBN NORTH HL RES,36,Northern,0.2
16334,1512529500,2017,12,6,3:05:00,6,DBN NORTH HL RES,36,Northern,0.2
16335,1512529800,2017,12,6,3:10:00,6,DBN NORTH HL RES,36,Northern,0.4
16336,1512530100,2017,12,6,3:15:00,6,DBN NORTH HL RES,36,Northern,0.8
16337,1512530400,2017,12,6,3:20:00,6,DBN NORTH HL RES,36,Northern,0.6
17634,1512530700,2017,12,6,3:25:00,6,DBN NORTH HL RES,36,Northern,0.2
17635,1512531900,2017,12,6,3:45:00,6,DBN NORTH HL RES,36,Northern,0.2
17636,1512532200,2017,12,6,3:50:00,6,DBN NORTH HL RES,36,Northern,0.2
17637,1512532800,2017,12,6,4:00:00,6,DBN NORTH HL RES,36,Northern,0.2
19203,1512534300,2017,12,6,4:25:00,6,DBN NORTH HL RES,36,Northern,0.2
20971,1512537000,2017,12,6,5:10:00,6,DBN NORTH HL RES,36,Northern,0.2
20972,1512537300,2017,12,6,5:15:00,6,DBN NORTH HL RES,36,Northern,0.2
20973,1512537900,2017,12,6,5:25:00,6,DBN NORTH HL RES,36,Northern,0.2
20974,1512538500,2017,12,6,5:35:00,6,DBN NORTH HL RES,36,Northern,0.2
20975,1512538800,2017,12,6,5:40:00,6,DBN NORTH HL RES,36,Northern,0.4
20976,1512539100,2017,12,6,5:45:00,6,DBN NORTH HL RES,36,Northern,0.6
20977,1512539400,2017,12,6,5:50:00,6,DBN NORTH HL RES,36,Northern,0.4
20978,1512539700,2017,12,6,5:55:00,6,DBN NORTH HL RES,36,Northern,0.2
20979,1512540000,2017,12,6,6:00:00,6,DBN NORTH HL RES,36,Northern,0.6
20980,1512540300,2017,12,6,6:05:00,6,DBN NORTH HL RES,36,Northern,0.6
20981,1512540600,2017,12,6,6:10:00,6,DBN NORTH HL RES,36,Northern,0.8
20982,1512540900,2017,12,6,6:15:00,6,DBN NORTH HL RES,36,Northern,0.4
20983,1512541200,2017,12,6,6:20:00,6,DBN NORTH HL RES,36,Northern,0.6
23039,1512541500,2017,12,6,6:25:00,6,DBN NORTH HL RES,36,Northern,0.4
23040,1512541800,2017,12,6,6:30:00,6,DBN NORTH HL RES,36,Northern,0.2
23041,1512542100,2017,12,6,6:35:00,6,DBN NORTH HL RES,36,Northern,0.2
23042,1512543000,2017,12,6,6:50:00,6,DBN NORTH HL RES,36,Northern,0.2
29927,1512551700,2017,12,6,9:15:00,6,DBN NORTH HL RES,36,Northern,0.4
29928,1512552300,2017,12,6,9:25:00,6,DBN NORTH HL RES,36,Northern,0.2
29929,1512555300,2017,12,6,10:15:00,6,DBN NORTH HL RES,36,Northern,0.6
29930,1512555600,2017,12,6,10:20:00,6,DBN NORTH HL RES,36,Northern,1.8
32429,1512555900,2017,12,6,10:25:00,6,DBN NORTH HL RES,36,Northern,0.2
32430,1512556200,2017,12,6,10:30:00,6,DBN NORTH HL RES,36,Northern,0.4
32431,1512556500,2017,12,6,10:35:00,6,DBN NORTH HL RES,36,Northern,0.2
32432,1512556800,2017,12,6,10:40:00,6,DBN NORTH HL RES,36,Northern,0.2
32433,1512557100,2017,12,6,10:45:00,6,DBN NORTH HL RES,36,Northern,0.4
32434,1512557400,2017,12,6,10:50:00,6,DBN NORTH HL RES,36,Northern,0.4
32435,1512557700,2017,12,6,10:55:00,6,DBN NORTH HL RES,36,Northern,2
32436,1512558000,2017,12,6,11:00:00,6,DBN NORTH HL RES,36,Northern,1.4
32437,1512558300,2017,12,6,11:05:00,6,DBN NORTH HL RES,36,Northern,0.4
32438,1512558600,2017,12,6,11:10:00,6,DBN NORTH HL RES,36,Northern,0.2
32439,1512558900,2017,12,6,11:15:00,6,DBN NORTH HL RES,36,Northern,0.4
32440,1512559200,2017,12,6,11:20:00,6,DBN NORTH HL RES,36,Northern,0.2
35109,1512559500,2017,12,6,11:25:00,6,DBN NORTH HL RES,36,Northern,0.2
37904,1512564000,2017,12,6,12:40:00,6,DBN NORTH HL RES,36,Northern,0.2
37905,1512564300,2017,12,6,12:45:00,6,DBN NORTH HL RES,36,Northern,1
37906,1512564600,2017,12,6,12:50:00,6,DBN NORTH HL RES,36,Northern,0.2
40802,1512567600,2017,12,6,13:40:00,6,DBN NORTH HL RES,36,Northern,0.2
40803,1512567900,2017,12,6,13:45:00,6,DBN NORTH HL RES,36,Northern,0.2
43815,1512569400,2017,12,6,14:10:00,6,DBN NORTH HL RES,36,Northern,0.2
43816,1512569700,2017,12,6,14:15:00,6,DBN NORTH HL RES,36,Northern,0.2
43817,1512572100,2017,12,6,14:55:00,6,DBN NORTH HL RES,36,Northern,0.2
43818,1512573000,2017,12,6,15:10:00,6,DBN NORTH HL RES,36,Northern,0.2
46982,1512575100,2017,12,6,15:45:00,6,DBN NORTH HL RES,36,Northern,0.2
46983,1512575400,2017,12,6,15:50:00,6,DBN NORTH HL RES,36,Northern,1.4
46984,1512575700,2017,12,6,15:55:00,6,DBN NORTH HL RES,36,Northern,0.2
46985,1512576000,2017,12,6,16:00:00,6,DBN NORTH HL RES,36,Northern,0.2
50322,1512576900,2017,12,6,16:15:00,6,DBN NORTH HL RES,36,Northern,0.2
50323,1512577800,2017,12,6,16:30:00,6,DBN NORTH HL RES,36,Northern,0.4
50324,1512578100,2017,12,6,16:35:00,6,DBN NORTH HL RES,36,Northern,1
50325,1512578400,2017,12,6,16:40:00,6,DBN NORTH HL RES,36,Northern,0.4
68229,1512597600,2017,12,6,22:00:00,6,DBN NORTH HL RES,36,Northern,0
71362,1512606600,2017,12,7,0:30:00,6,DBN NORTH HL RES,36,Northern,0.6
71363,1512606900,2017,12,7,0:35:00,6,DBN NORTH HL RES,36,Northern,0.4
71487,1512617700,2017,12,7,3:35:00,6,DBN NORTH HL RES,36,Northern,0.2
81,1512252000,2017,12,2,22:00:00,11,NEWLANDS RES NO.3,11,Northern,0
82,1512326100,2017,12,3,18:35:00,11,NEWLANDS RES NO.3,11,Northern,0.2
83,1512326700,2017,12,3,18:45:00,11,NEWLANDS RES NO.3,11,Northern,0.2
84,1512327000,2017,12,3,18:50:00,11,NEWLANDS RES NO.3,11,Northern,0.4
85,1512327300,2017,12,3,18:55:00,11,NEWLANDS RES NO.3,11,Northern,0.2
86,1512328800,2017,12,3,19:20:00,11,NEWLANDS RES NO.3,11,Northern,0.2
87,1512338400,2017,12,3,22:00:00,11,NEWLANDS RES NO.3,11,Northern,0
425,1512401400,2017,12,4,15:30:00,11,NEWLANDS RES NO.3,11,Northern,0.2
755,1512409800,2017,12,4,17:50:00,11,NEWLANDS RES NO.3,11,Northern,0.2
756,1512410400,2017,12,4,18:00:00,11,NEWLANDS RES NO.3,11,Northern,0.2
1101,1512414000,2017,12,4,19:00:00,11,NEWLANDS RES NO.3,11,Northern,0.2
1102,1512415200,2017,12,4,19:20:00,11,NEWLANDS RES NO.3,11,Northern,0.2
2207,1512419100,2017,12,4,20:25:00,11,NEWLANDS RES NO.3,11,Northern,0.4
2208,1512419400,2017,12,4,20:30:00,11,NEWLANDS RES NO.3,11,Northern,0.4
2209,1512419700,2017,12,4,20:35:00,11,NEWLANDS RES NO.3,11,Northern,0.4
2210,1512420000,2017,12,4,20:40:00,11,NEWLANDS RES NO.3,11,Northern,0.2
2211,1512420300,2017,12,4,20:45:00,11,NEWLANDS RES NO.3,11,Northern,0.2
2212,1512420600,2017,12,4,20:50:00,11,NEWLANDS RES NO.3,11,Northern,0.2
2213,1512420900,2017,12,4,20:55:00,11,NEWLANDS RES NO.3,11,Northern,0.2
2214,1512421800,2017,12,4,21:10:00,11,NEWLANDS RES NO.3,11,Northern,0.2
2923,1512422100,2017,12,4,21:15:00,11,NEWLANDS RES NO.3,11,Northern,0.2
2924,1512423000,2017,12,4,21:30:00,11,NEWLANDS RES NO.3,11,Northern,0.2
2925,1512423300,2017,12,4,21:35:00,11,NEWLANDS RES NO.3,11,Northern,0.2
2926,1512424800,2017,12,4,22:00:00,11,NEWLANDS RES NO.3,11,Northern,0
3791,1512452700,2017,12,5,5:45:00,11,NEWLANDS RES NO.3,11,Northern,0.2
3792,1512453000,2017,12,5,5:50:00,11,NEWLANDS RES NO.3,11,Northern,0.2
3904,1512454500,2017,12,5,6:15:00,11,NEWLANDS RES NO.3,11,Northern,0.2
3905,1512454800,2017,12,5,6:20:00,11,NEWLANDS RES NO.3,11,Northern,0.2
3906,1512455700,2017,12,5,6:35:00,11,NEWLANDS RES NO.3,11,Northern,0.2
3907,1512456000,2017,12,5,6:40:00,11,NEWLANDS RES NO.3,11,Northern,0.2
3908,1512456900,2017,12,5,6:55:00,11,NEWLANDS RES NO.3,11,Northern,0.2
5687,1512487200,2017,12,5,15:20:00,11,NEWLANDS RES NO.3,11,Northern,0.2
5688,1512487800,2017,12,5,15:30:00,11,NEWLANDS RES NO.3,11,Northern,0.2
5689,1512488400,2017,12,5,15:40:00,11,NEWLANDS RES NO.3,11,Northern,0.2
5690,1512488700,2017,12,5,15:45:00,11,NEWLANDS RES NO.3,11,Northern,0.2
5691,1512489000,2017,12,5,15:50:00,11,NEWLANDS RES NO.3,11,Northern,0.4
5692,1512489300,2017,12,5,15:55:00,11,NEWLANDS RES NO.3,11,Northern,0.6
5693,1512489600,2017,12,5,16:00:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6179,1512491400,2017,12,5,16:30:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6180,1512492300,2017,12,5,16:45:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6181,1512492600,2017,12,5,16:50:00,11,NEWLANDS RES NO.3,11,Northern,0.8
6182,1512492900,2017,12,5,16:55:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6183,1512493200,2017,12,5,17:00:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6184,1512493800,2017,12,5,17:10:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6185,1512494100,2017,12,5,17:15:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6844,1512494400,2017,12,5,17:20:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6845,1512494700,2017,12,5,17:25:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6846,1512495000,2017,12,5,17:30:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6847,1512495300,2017,12,5,17:35:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6848,1512495600,2017,12,5,17:40:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6849,1512496200,2017,12,5,17:50:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6850,1512496500,2017,12,5,17:55:00,11,NEWLANDS RES NO.3,11,Northern,0.2
6851,1512496800,2017,12,5,18:00:00,11,NEWLANDS RES NO.3,11,Northern,0.4
6852,1512497400,2017,12,5,18:10:00,11,NEWLANDS RES NO.3,11,Northern,0.2
7772,1512498000,2017,12,5,18:20:00,11,NEWLANDS RES NO.3,11,Northern,0.2
7773,1512498300,2017,12,5,18:25:00,11,NEWLANDS RES NO.3,11,Northern,0.2
7774,1512498900,2017,12,5,18:35:00,11,NEWLANDS RES NO.3,11,Northern,0.2
7775,1512499800,2017,12,5,18:50:00,11,NEWLANDS RES NO.3,11,Northern,0.2
7776,1512500100,2017,12,5,18:55:00,11,NEWLANDS RES NO.3,11,Northern,0.2
7777,1512500400,2017,12,5,19:00:00,11,NEWLANDS RES NO.3,11,Northern,0.2
7778,1512500700,2017,12,5,19:05:00,11,NEWLANDS RES NO.3,11,Northern,0.2
9025,1512501300,2017,12,5,19:15:00,11,NEWLANDS RES NO.3,11,Northern,0.2
9026,1512501600,2017,12,5,19:20:00,11,NEWLANDS RES NO.3,11,Northern,0.2
9027,1512502200,2017,12,5,19:30:00,11,NEWLANDS RES NO.3,11,Northern,0.4
9028,1512502500,2017,12,5,19:35:00,11,NEWLANDS RES NO.3,11,Northern,1
9029,1512502800,2017,12,5,19:40:00,11,NEWLANDS RES NO.3,11,Northern,1.8
9030,1512503100,2017,12,5,19:45:00,11,NEWLANDS RES NO.3,11,Northern,3.4
9031,1512503400,2017,12,5,19:50:00,11,NEWLANDS RES NO.3,11,Northern,2.4
9032,1512503700,2017,12,5,19:55:00,11,NEWLANDS RES NO.3,11,Northern,1.8
9033,1512504000,2017,12,5,20:00:00,11,NEWLANDS RES NO.3,11,Northern,1
9034,1512504300,2017,12,5,20:05:00,11,NEWLANDS RES NO.3,11,Northern,0.6
9035,1512504600,2017,12,5,20:10:00,11,NEWLANDS RES NO.3,11,Northern,0.6
9036,1512504900,2017,12,5,20:15:00,11,NEWLANDS RES NO.3,11,Northern,0.4
9037,1512505200,2017,12,5,20:20:00,11,NEWLANDS RES NO.3,11,Northern,0.4
10607,1512505500,2017,12,5,20:25:00,11,NEWLANDS RES NO.3,11,Northern,0.4
10608,1512505800,2017,12,5,20:30:00,11,NEWLANDS RES NO.3,11,Northern,0.4
10609,1512506100,2017,12,5,20:35:00,11,NEWLANDS RES NO.3,11,Northern,0.2
10610,1512506400,2017,12,5,20:40:00,11,NEWLANDS RES NO.3,11,Northern,0.2
10611,1512506700,2017,12,5,20:45:00,11,NEWLANDS RES NO.3,11,Northern,0.6
10612,1512507000,2017,12,5,20:50:00,11,NEWLANDS RES NO.3,11,Northern,0.6
10613,1512507300,2017,12,5,20:55:00,11,NEWLANDS RES NO.3,11,Northern,0.2
10614,1512507600,2017,12,5,21:00:00,11,NEWLANDS RES NO.3,11,Northern,0.2
10615,1512507900,2017,12,5,21:05:00,11,NEWLANDS RES NO.3,11,Northern,0.4
10616,1512508200,2017,12,5,21:10:00,11,NEWLANDS RES NO.3,11,Northern,0.6
12431,1512508500,2017,12,5,21:15:00,11,NEWLANDS RES NO.3,11,Northern,0.4
12432,1512509100,2017,12,5,21:25:00,11,NEWLANDS RES NO.3,11,Northern,0.2
12433,1512509400,2017,12,5,21:30:00,11,NEWLANDS RES NO.3,11,Northern,0.2
12434,1512511200,2017,12,5,22:00:00,11,NEWLANDS RES NO.3,11,Northern,0
14012,1512515100,2017,12,5,23:05:00,11,NEWLANDS RES NO.3,11,Northern,0.2
14753,1512521100,2017,12,6,0:45:00,11,NEWLANDS RES NO.3,11,Northern,0.2
14754,1512522300,2017,12,6,1:05:00,11,NEWLANDS RES NO.3,11,Northern,0.4
15469,1512522600,2017,12,6,1:10:00,11,NEWLANDS RES NO.3,11,Northern,0.2
15470,1512523200,2017,12,6,1:20:00,11,NEWLANDS RES NO.3,11,Northern,0.2
15471,1512523500,2017,12,6,1:25:00,11,NEWLANDS RES NO.3,11,Northern,0.2
15472,1512523800,2017,12,6,1:30:00,11,NEWLANDS RES NO.3,11,Northern,0.6
15473,1512524100,2017,12,6,1:35:00,11,NEWLANDS RES NO.3,11,Northern,0.2
15474,1512524400,2017,12,6,1:40:00,11,NEWLANDS RES NO.3,11,Northern,0.2
15475,1512525600,2017,12,6,2:00:00,11,NEWLANDS RES NO.3,11,Northern,0.2
15476,1512525900,2017,12,6,2:05:00,11,NEWLANDS RES NO.3,11,Northern,0.2
15477,1512526500,2017,12,6,2:15:00,11,NEWLANDS RES NO.3,11,Northern,0.2
15478,1512526800,2017,12,6,2:20:00,11,NEWLANDS RES NO.3,11,Northern,0.2
16520,1512527100,2017,12,6,2:25:00,11,NEWLANDS RES NO.3,11,Northern,0.6
16521,1512527400,2017,12,6,2:30:00,11,NEWLANDS RES NO.3,11,Northern,0.4
16522,1512527700,2017,12,6,2:35:00,11,NEWLANDS RES NO.3,11,Northern,0.4
16523,1512528000,2017,12,6,2:40:00,11,NEWLANDS RES NO.3,11,Northern,1
16524,1512528300,2017,12,6,2:45:00,11,NEWLANDS RES NO.3,11,Northern,1
16525,1512528600,2017,12,6,2:50:00,11,NEWLANDS RES NO.3,11,Northern,0.8
16526,1512528900,2017,12,6,2:55:00,11,NEWLANDS RES NO.3,11,Northern,0.8
16527,1512529200,2017,12,6,3:00:00,11,NEWLANDS RES NO.3,11,Northern,0.8
16528,1512529500,2017,12,6,3:05:00,11,NEWLANDS RES NO.3,11,Northern,1
16529,1512529800,2017,12,6,3:10:00,11,NEWLANDS RES NO.3,11,Northern,0.8
16530,1512530100,2017,12,6,3:15:00,11,NEWLANDS RES NO.3,11,Northern,0.6
16531,1512530400,2017,12,6,3:20:00,11,NEWLANDS RES NO.3,11,Northern,0.6
16532,1512530700,2017,12,6,3:25:00,11,NEWLANDS RES NO.3,11,Northern,0.4
17858,1512531000,2017,12,6,3:30:00,11,NEWLANDS RES NO.3,11,Northern,0.4
17859,1512531300,2017,12,6,3:35:00,11,NEWLANDS RES NO.3,11,Northern,0.4
17860,1512531600,2017,12,6,3:40:00,11,NEWLANDS RES NO.3,11,Northern,0.2
17861,1512532200,2017,12,6,3:50:00,11,NEWLANDS RES NO.3,11,Northern,0.2
17862,1512532800,2017,12,6,4:00:00,11,NEWLANDS RES NO.3,11,Northern,0.4
17863,1512533400,2017,12,6,4:10:00,11,NEWLANDS RES NO.3,11,Northern,0.2
17864,1512534000,2017,12,6,4:20:00,11,NEWLANDS RES NO.3,11,Northern,0.2
21269,1512537900,2017,12,6,5:25:00,11,NEWLANDS RES NO.3,11,Northern,0.2
21270,1512538500,2017,12,6,5:35:00,11,NEWLANDS RES NO.3,11,Northern,0.2
21271,1512539100,2017,12,6,5:45:00,11,NEWLANDS RES NO.3,11,Northern,0.4
21272,1512539400,2017,12,6,5:50:00,11,NEWLANDS RES NO.3,11,Northern,0.8
21273,1512539700,2017,12,6,5:55:00,11,NEWLANDS RES NO.3,11,Northern,0.8
21274,1512540000,2017,12,6,6:00:00,11,NEWLANDS RES NO.3,11,Northern,0.2
21275,1512540300,2017,12,6,6:05:00,11,NEWLANDS RES NO.3,11,Northern,0.2
21276,1512540600,2017,12,6,6:10:00,11,NEWLANDS RES NO.3,11,Northern,0.6
23351,1512540900,2017,12,6,6:15:00,11,NEWLANDS RES NO.3,11,Northern,0.4
23352,1512541500,2017,12,6,6:25:00,11,NEWLANDS RES NO.3,11,Northern,0.2
23353,1512542700,2017,12,6,6:45:00,11,NEWLANDS RES NO.3,11,Northern,0.2
27873,1512551700,2017,12,6,9:15:00,11,NEWLANDS RES NO.3,11,Northern,1.4
30267,1512552000,2017,12,6,9:20:00,11,NEWLANDS RES NO.3,11,Northern,0.2
30268,1512552300,2017,12,6,9:25:00,11,NEWLANDS RES NO.3,11,Northern,0.2
32814,1512556200,2017,12,6,10:30:00,11,NEWLANDS RES NO.3,11,Northern,0.4
32815,1512556500,2017,12,6,10:35:00,11,NEWLANDS RES NO.3,11,Northern,0.2
32816,1512556800,2017,12,6,10:40:00,11,NEWLANDS RES NO.3,11,Northern,0.2
32817,1512557100,2017,12,6,10:45:00,11,NEWLANDS RES NO.3,11,Northern,0.4
32818,1512557400,2017,12,6,10:50:00,11,NEWLANDS RES NO.3,11,Northern,0.4
32819,1512557700,2017,12,6,10:55:00,11,NEWLANDS RES NO.3,11,Northern,0.4
32820,1512558000,2017,12,6,11:00:00,11,NEWLANDS RES NO.3,11,Northern,0.4
32821,1512558300,2017,12,6,11:05:00,11,NEWLANDS RES NO.3,11,Northern,0.4
32822,1512558600,2017,12,6,11:10:00,11,NEWLANDS RES NO.3,11,Northern,0.6
32823,1512558900,2017,12,6,11:15:00,11,NEWLANDS RES NO.3,11,Northern,0.4
35509,1512559200,2017,12,6,11:20:00,11,NEWLANDS RES NO.3,11,Northern,0.8
35510,1512559500,2017,12,6,11:25:00,11,NEWLANDS RES NO.3,11,Northern,0.4
35511,1512559800,2017,12,6,11:30:00,11,NEWLANDS RES NO.3,11,Northern,0.2
35512,1512560100,2017,12,6,11:35:00,11,NEWLANDS RES NO.3,11,Northern,0.2
35513,1512561300,2017,12,6,11:55:00,11,NEWLANDS RES NO.3,11,Northern,0.2
